,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1008,어린이집,무궁화어린이집,서울특별시 양천구 목동중앙서로11길 48,서울특별시 양천구 목4동 771-5,37.5347683862,126.867409,서울특별시 양천구청,양천경찰서,Y,2,7,2021-06-01,3140000,서울특별시 양천구
1009,어린이집,세진어린이집,서울특별시 양천구 곰달래로 28,서울특별시 양천구 신월1동 226-7,37.529702,126.835746,서울특별시 양천구청,양천경찰서,Y,3,7,2021-06-01,3140000,서울특별시 양천구
1010,어린이집,엄마사랑어린이집,서울특별시 양천구 목동중앙본로18길 11,서울특별시 양천구 목2동 231-50,37.541638,126.869803,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1011,초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.515684,126.854084,서울특별시 양천구청,양천경찰서,Y,10,5,2021-06-01,3140000,서울특별시 양천구
1012,초등학교,양동초교,서울특별시 양천구 오목로23길 24,서울특별시 양천구 신정4동 941,37.525847,126.8512401949,서울특별시 양천구청,양천경찰서,Y,8,6,2021-06-01,3140000,서울특별시 양천구
1013,초등학교,강서초교,서울특별시 양천구 오목로 31,서울특별시 양천구 신월4동 441,37.522413,126.840913,서울특별시 양천구청,양천경찰서,Y,7,5,2021-06-01,3140000,서울특별시 양천구
1014,초등학교,강신초교,서울특별시 양천구 월정로 280,서울특별시 양천구 신월5동 6-7,37.542099708,126.829587,서울특별시 양천구청,양천경찰서,Y,5,7,2021-06-01,3140000,서울특별시 양천구
1015,초등학교,신원초교,서울특별시 양천구 남부순환로58길 32,서울특별시 양천구 신월3동 204,37.529559,126.829864,서울특별시 양천구청,양천경찰서,Y,6,6,2021-06-01,3140000,서울특별시 양천구
1016,초등학교,양강초교,서울특별시 양천구 오목로 101,서울특별시 양천구 신월2동 496,37.524234,126.847852,서울특별시 양천구청,양천경찰서,Y,5,6,2021-06-01,3140000,서울특별시 양천구
1017,초등학교,양원초교,서울특별시 양천구 화곡로 16,서울특별시 양천구 신월3동 40-1,37.538217,126.823106,서울특별시 양천구청,양천경찰서,Y,5,6,2021-06-01,3140000,서울특별시 양천구
1018,초등학교,갈산초교,서울특별시 양천구 목동로 31,서울특별시 양천구 신정7동 330-11,37.512372,126.870229,서울특별시 양천구청,양천경찰서,Y,8,14,2021-06-01,3140000,서울특별시 양천구
1019,초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516341,126.833433,서울특별시 양천구청,양천경찰서,Y,5,8,2021-06-01,3140000,서울특별시 양천구
1020,초등학교,경인초교,서울특별시 양천구 안양천로 1009,서울특별시 양천구 목5동 911-4,37.532893,126.885698,서울특별시 양천구청,양천경찰서,Y,5,4,2021-06-01,3140000,서울특별시 양천구
1021,초등학교,계남초교,서울특별시 양천구 목동동로2길 54,서울특별시 양천구 신정7동 325-7,37.510169,126.860017,서울특별시 양천구청,양천경찰서,Y,5,7,2021-06-01,3140000,서울특별시 양천구
1022,초등학교,목동초교,서울특별시 양천구 목동동로12길 12,서울특별시 양천구 신정2동 86-2,37.522808,126.8721195225,서울특별시 양천구청,양천경찰서,Y,5,5,2021-06-01,3140000,서울특별시 양천구
1023,초등학교,서정초교,서울특별시 양천구 목동로8길 19,서울특별시 양천구 목1동 927-5,37.523451,126.867237,서울특별시 양천구청,양천경찰서,Y,4,7,2021-06-01,3140000,서울특별시 양천구
1024,초등학교,신목초교,서울특별시 양천구 신목로5길 11-6,서울특별시 양천구 신정2동 281-1,37.5166109770,126.872685,서울특별시 양천구청,양천경찰서,Y,6,6,2021-06-01,3140000,서울특별시 양천구
1025,초등학교,신서초교,서울특별시 양천구 목동서로10길 35,서울특별시 양천구 신정1동 312-1,37.520596,126.862332,서울특별시 양천구청,양천경찰서,Y,4,7,2021-06-01,3140000,서울특별시 양천구
1026,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.516375,126.856634,서울특별시 양천구청,양천경찰서,Y,3,7,2021-06-01,3140000,서울특별시 양천구
1027,초등학교,양목초교,서울특별시 양천구 목동로11길 30,서울특별시 양천구 신정4동 1001,37.523917,126.861471,서울특별시 양천구청,양천경찰서,Y,8,5,2021-06-01,3140000,서울특별시 양천구
1028,초등학교,양화초교,서울특별시 양천구 목동중앙북로16길 57,서울특별시 양천구 목2동 4542,37.5436692981,126.873986,서울특별시 양천구청,양천경찰서,Y,5,5,2021-06-01,3140000,서울특별시 양천구
1029,초등학교,영도초교,서울특별시 양천구 목동중앙로 70,서울특별시 양천구 목5동 903-1,37.535952,126.871944,서울특별시 양천구청,양천경찰서,Y,7,7,2021-06-01,3140000,서울특별시 양천구
1030,초등학교,성신초등학교,서울특별시 성북구 북악산로 918,서울특별시 성북구 돈암동 산 11-269,37.59462313,127.0231285,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-03-11,3070000,서울특별시 성북구
1031,초등학교,성북초등학교,서울특별시 성북구 성북로 102-10,서울특별시 성북구 성북동 66-1,37.59405236,126.9987771,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-03-11,3070000,서울특별시 성북구
1032,어린이집,우리또래어린이집,서울특별시 양천구 지양로11길 9,서울특별시 양천구 신월7동 932-7,37.521907,126.832355,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1033,어린이집,은행정어린이집,서울특별시 양천구 목동중앙로46길 57,서울특별시 양천구 신정4동 957-16,37.522863,126.858452,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
1034,어린이집,이화어린이집,서울특별시 양천구 신월로 226,서울특별시 양천구 신월2동 608-2,37.521823,126.846909,서울특별시 양천구청,양천경찰서,Y,2,5,2021-06-01,3140000,서울특별시 양천구
1035,어린이집,신정3어린이집,서울특별시 양천구 중앙로47길 30,서울특별시 양천구 신정3동 1208-8,37.518814,126.850144,서울특별시 양천구청,양천경찰서,Y,2,5,2021-06-01,3140000,서울특별시 양천구
1036,어린이집,으뜸어린이집,서울특별시 양천구 신정중앙로 911-6,서울특별시 양천구 신정4동 911-6,37.526814,126.858316,서울특별시 양천구청,양천경찰서,Y,1,14,2021-06-01,3140000,서울특별시 양천구
1037,어린이집,은혜어린이집,서울특별시 양천구 목동로15길 24,서울특별시 양천구 신정4동 998-2,37.524044,126.862155,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1038,어린이집,성결어린이집,서울특별시 양천구 월정로19길 11,서울특별시 양천구 신월1동 234-1,37.528832,126.837666,서울특별시 양천구청,양천경찰서,Y,2,5,2021-06-01,3140000,서울특별시 양천구
1039,어린이집,어깨동무어린이집,서울특별시 양천구 신정중앙로21길 38,서울특별시 양천구 신정4동 884-19,37.527432,126.859116,서울특별시 양천구청,양천경찰서,Y,3,5,2021-06-01,3140000,서울특별시 양천구
1040,어린이집,예뜰어린이집,서울특별시 양천구 신정중앙로16길 10,서울특별시 양천구 신정4동 913-5,37.526346,126.857032,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1041,어린이집,넓은들어린이집,서울특별시 양천구 신정이펜1로 50,서울특별시 양천구 신정3동 1316,37.5133510578,126.829358,서울특별시 양천구청,양천경찰서,Y,3,7,2021-06-01,3140000,서울특별시 양천구
1042,어린이집,푸르미어린이집,서울특별시 양천구 남부순환로67길 10-6,서울특별시 양천구 신월4동 419-7,37.523505,126.837462,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1043,어린이집,청운어린이집,서울특별시 양천구 남부순환로85길 12-19,서울특별시 양천구 신월동 564-7,37.513863,126.842403,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
1044,어린이집,구립목2동어린이집,서울특별시 양천구 목동중앙본로 104-1,서울특별시 양천구 목동 531-17,37.544903,126.871105,서울특별시 양천구청,양천경찰서,Y,2,12,2021-06-01,3140000,서울특별시 양천구
1045,어린이집,신월이화어린이집,서울특별시 양천구 지양로13길 20,서울특별시 양천구 신월동 911-3,37.522439222,126.830175,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1046,학원,잉글리쉬러닝베이(신월),서울특별시 양천구 지양로 46,서울특별시 양천구 신월7동 972-2,37.520019,126.835471,서울특별시 양천구청,양천경찰서,Y,1,7,2021-06-01,3140000,서울특별시 양천구
1047,학원,잉글리쉬러닝베이(목동),서울특별시 양천구 신목로 50,서울특별시 양천구 신정2동 296-93,37.519742,126.8727818699,서울특별시 양천구청,양천경찰서,Y,3,14,2021-06-01,3140000,서울특별시 양천구
1048,학원,리틀플래닛학원,서울특별시 양천구 곰달래로9길 12,서울특별시 양천구 신월1동 121-1,37.530901,126.8358525785,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1049,유치원,신현유치원,서울특별시 서대문구 이화여대8길 28,서울특별시 서대문구 대현동 62-1,37.55865667,126.9471186,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,4~8,2021-06-23,3120000,서울특별시 서대문구
1050,어린이집,세브란스어린이집,서울특별시 서대문구 연대동문길 41,서울특별시 서대문구 대신동 84-4,37.56427396,126.944251,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,7~8,2021-06-23,3120000,서울특별시 서대문구
1051,어린이집,환희어린이집,서울특별시 서대문구 증가로10길 16-9,서울특별시 서대문구 남가좌동 342-13,37.57822438,126.9238474,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,3~5,2021-06-23,3120000,서울특별시 서대문구
1052,어린이집,독립문어린이집,서울특별시 서대문구 독립문로10,서울특별시 서대문구 영천동 100,37.56936134,126.958195,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,12~13,2021-06-23,3120000,서울특별시 서대문구
1053,어린이집,새솔어린이집,서울특별시 서대문구 통일로34길 19,서울특별시 서대문구 홍제동 107-12,37.58581337,126.9487252,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,3~15,2021-06-23,3120000,서울특별시 서대문구
1054,특수학교,서울외국인학교,서울특별시 서대문구 연희로22길 39,서울특별시 서대문구 홍제동 456,37.57032455,126.936153,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,9~25,2021-06-23,3120000,서울특별시 서대문구
1055,초등학교,추계초등학교,서울특별시 서대문구 북아현로11가길 7,서울특별시 서대문구 북아현동 190-1,37.56314981,126.9540593,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,4~14,2021-06-23,3120000,서울특별시 서대문구
1056,초등학교,경기초등학교,서울특별시 서대문구 경기대로9길 10,서울특별시 서대문구 충정로2가 70-2,37.5651102,126.9628608,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,5,11~13,2021-06-23,3120000,서울특별시 서대문구
1057,초등학교,대신초등학교,서울특별시 서대문구 이화여대2길 27,서울특별시 서대문구 대현동 67-1,37.55794755,126.9480383,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,5~6,2021-06-23,3120000,서울특별시 서대문구
1058,초등학교,미동초등학교,서울특별시 서대문구 충정로 52,서울특별시 서대문구 미근동 36-1,37.56334876,126.9658859,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,9~12,2021-06-23,3120000,서울특별시 서대문구
1059,초등학교,북성초등학교,서울특별시 서대문구 북아현로1나길 22,서울특별시 서대문구 북아현동 215,37.559433,126.951959,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,6~7,2021-06-23,3120000,서울특별시 서대문구
1060,초등학교,안산초등학교,서울특별시 서대문구 통일로 321,서울특별시 서대문구 홍제동 44,37.5791691,126.9522121,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,2~11,2021-06-23,3120000,서울특별시 서대문구
1061,초등학교,연희초등학교,서울특별시 서대문구 연희로 136,서울특별시 서대문구 연희동 88-1,37.56904764,126.9341438,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,6~25,2021-06-23,3120000,서울특별시 서대문구
1062,초등학교,홍은초등학교,서울특별시 서대문구 세검정로 105,서울특별시 서대문구 홍제동 286-5,37.59754099,126.949458,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,5,6~27,2021-06-23,3120000,서울특별시 서대문구
1063,초등학교,홍연초등학교,서울특별시 서대문구 백련사길 55,서울특별시 서대문구 홍은동 305,37.58211871,126.9306604,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,4~10,2021-06-23,3120000,서울특별시 서대문구
1064,초등학교,가재울초등학교,서울특별시 서대문구 모래내로15길 61,서울특별시 서대문구 남가좌동 385-1,37.574695,126.918151,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2,15~30,2021-06-23,3120000,서울특별시 서대문구
