DSTRT_CD|SIDO_CD|SIDO_NM|ADM_GU_CD|ADM_GU_NM|EMD_NM|ZONE_CD|ETL_TYPE|ETL_DATE
4686000000|46|전라남도|46860|함평군|||0602|2016-12-26 14:56:11
4672033000|46|전라남도|46720|곡성군|석곡면||0602|2016-12-26 14:56:11
4686034000|46|전라남도|46860|함평군|엄다면||0602|2016-12-26 14:56:11
4717051000|47|경상북도|47170|안동시|중구동||0602|2016-12-26 14:56:11
4719059000|47|경상북도|47190|구미시|신평1동||0602|2016-12-26 14:56:11
4575041000|45|전라북도|45750|임실군|지사면||0602|2016-12-26 14:56:11
4677031000|46|전라남도|46770|고흥군|풍양면||0602|2016-12-26 14:56:11
4721025000|47|경상북도|47210|영주시|풍기읍||0602|2016-12-26 14:56:11
4678031000|46|전라남도|46780|보성군|노동면||0602|2016-12-26 14:56:11
4721039000|47|경상북도|47210|영주시|부석면||0602|2016-12-26 14:56:11
4678037000|46|전라남도|46780|보성군|조성면||0602|2016-12-26 14:56:11
4689033000|46|전라남도|46890|완도군|고금면||0602|2016-12-26 14:56:11
4579043000|45|전라북도|45790|고창군|부안면||0602|2016-12-26 14:56:11
4723054000|47|경상북도|47230|영천시|완산동||0602|2016-12-26 14:56:11
4725025000|47|경상북도|47250|상주시|함창읍||0602|2016-12-26 14:56:11
4679041000|46|전라남도|46790|화순군|남면||0602|2016-12-26 14:56:11
4691035000|46|전라남도|46910|신안군|도초면||0602|2016-12-26 14:56:11
4725034000|47|경상북도|47250|상주시|청리면||0602|2016-12-26 14:56:11
4611069500|46|전라남도|46110|목포시|죽교동||0602|2016-12-26 14:56:11
5013060000|50|제주특별자치도|50130|서귀포시|대천동||0602|2016-12-26 14:56:11
4790039000|47|경상북도|47900|예천군|개포면||0602|2016-12-26 14:56:11
4792039000|47|경상북도|47920|봉화군|석포면||0602|2016-12-26 14:56:11
4793035000|47|경상북도|47930|울진군|기성면||0602|2016-12-26 14:56:11
4793036000|47|경상북도|47930|울진군|온정면||0602|2016-12-26 14:56:11
4874034000|48|경상남도|48740|창녕군|이방면||0602|2016-12-26 14:56:11
4812353000|48|경상남도|48123|창원시성산구|상남동||0602|2016-12-26 14:56:11
4882036000|48|경상남도|48820|고성군|영현면||0602|2016-12-26 14:56:11
4812532000|48|경상남도|48125|창원시마산합포구|진동면||0602|2016-12-26 14:56:11
4773035000|47|경상북도|47730|의성군|춘산면||0602|2016-12-26 14:56:11
4812561000|48|경상남도|48125|창원시마산합포구|교방동||0602|2016-12-26 14:56:11
4885033000|48|경상남도|48850|하동군|적량면||0602|2016-12-26 14:56:11
4886031000|48|경상남도|48860|산청군|차황면||0602|2016-12-26 14:56:11
4817032000|48|경상남도|48170|진주시|정촌면||0602|2016-12-26 14:56:11
4817038000|48|경상남도|48170|진주시|사봉면||0602|2016-12-26 14:56:11
4886037000|48|경상남도|48860|산청군|단성면||0602|2016-12-26 14:56:11
1138051000|11|서울특별시|11380|은평구|녹번동||0602|2016-12-26 14:56:11
1138065000|11|서울특별시|11380|은평구|수색동||0602|2016-12-26 14:56:11
1141058500|11|서울특별시|11410|서대문구|신촌동||0602|2016-12-26 14:56:11
1141065500|11|서울특별시|11410|서대문구|홍제제2동||0602|2016-12-26 14:56:11
1141071000|11|서울특별시|11410|서대문구|북가좌제1동||0602|2016-12-26 14:56:11
1144074000|11|서울특별시|11440|마포구|상암동||0602|2016-12-26 14:56:11
1111058000|11|서울특별시|11110|종로구|교남동||0602|2016-12-26 14:56:11
1121587000|11|서울특별시|11215|광진구|구의제3동||0602|2016-12-26 14:56:11
1123057000|11|서울특별시|11230|동대문구|전농제2동||0602|2016-12-26 14:56:11
1126057500|11|서울특별시|11260|중랑구|면목제3.8동||0602|2016-12-26 14:56:11
1129055500|11|서울특별시|11290|성북구|삼선동||0602|2016-12-26 14:56:11
1129062000|11|서울특별시|11290|성북구|정릉제1동||0602|2016-12-26 14:56:11
1135060500|11|서울특별시|11350|노원구|공릉1.3동||0602|2016-12-26 14:56:11
2617055000|26|부산광역시|26170|동구|초량제6동||0602|2016-12-26 14:56:11
2617064000|26|부산광역시|26170|동구|좌천제4동||0602|2016-12-26 14:56:11
2626000000|26|부산광역시|26260|동래구|||0602|2016-12-26 14:56:11
2626058000|26|부산광역시|26260|동래구|사직제1동||0602|2016-12-26 14:56:11
2629071000|26|부산광역시|26290|남구|문현제4동||0602|2016-12-26 14:56:11
2632053000|26|부산광역시|26320|북구|금곡동||0602|2016-12-26 14:56:11
2635059000|26|부산광역시|26350|해운대구|반여제3동||0602|2016-12-26 14:56:11
2638060100|26|부산광역시|26380|사하구|다대제1동||0602|2016-12-26 14:56:11
2641061000|26|부산광역시|26410|금정구|장전제2동||0602|2016-12-26 14:56:11
2644056000|26|부산광역시|26440|강서구|녹산동||0602|2016-12-26 14:56:11
2647073000|26|부산광역시|26470|연제구|연산제9동||0602|2016-12-26 14:56:11
2650079000|26|부산광역시|26500|수영구|광안제4동||0602|2016-12-26 14:56:11
2711059500|27|대구광역시|27110|중구|대신동||0602|2016-12-26 14:56:11
2714061500|27|대구광역시|27140|동구|도평동||0602|2016-12-26 14:56:11
2717056500|27|대구광역시|27170|서구|비산2.3동||0602|2016-12-26 14:56:11
1150053500|11|서울특별시|11500|강서구|등촌제3동||0602|2016-12-26 14:56:11
1150064100|11|서울특별시|11500|강서구|방화제3동||0602|2016-12-26 14:56:11
1153054000|11|서울특별시|11530|구로구|구로제3동||0602|2016-12-26 14:56:11
1154568000|11|서울특별시|11545|금천구|시흥제2동||0602|2016-12-26 14:56:11
1156070000|11|서울특별시|11560|영등포구|대림제1동||0602|2016-12-26 14:56:11
1159055000|11|서울특별시|11590|동작구|상도제3동||0602|2016-12-26 14:56:11
1159064000|11|서울특별시|11590|동작구|사당제3동||0602|2016-12-26 14:56:11
1162052500|11|서울특별시|11620|관악구|보라매동||0602|2016-12-26 14:56:11
1162061500|11|서울특별시|11620|관악구|중앙동||0602|2016-12-26 14:56:11
1162074500|11|서울특별시|11620|관악구|삼성동||0602|2016-12-26 14:56:11
1165057000|11|서울특별시|11650|서초구|반포2동||0602|2016-12-26 14:56:11
1165065100|11|서울특별시|11650|서초구|양재1동||0602|2016-12-26 14:56:11
1168065000|11|서울특별시|11680|강남구|역삼2동||0602|2016-12-26 14:56:11
1171061000|11|서울특별시|11710|송파구|삼전동||0602|2016-12-26 14:56:11
1171067000|11|서울특별시|11710|송파구|잠실2동||0602|2016-12-26 14:56:11
1174051500|11|서울특별시|11740|강동구|강일동||0602|2016-12-26 14:56:11
2720064000|27|대구광역시|27200|남구|대명9동||0602|2016-12-26 14:56:11
2723063000|27|대구광역시|27230|북구|산격3동||0602|2016-12-26 14:56:11
2723074500|27|대구광역시|27230|북구|구암동||0602|2016-12-26 14:56:11
2726056100|27|대구광역시|27260|수성구|만촌3동||0602|2016-12-26 14:56:11
2726065200|27|대구광역시|27260|수성구|지산2동||0602|2016-12-26 14:56:11
2824560200|28|인천광역시|28245|계양구|효성2동||0602|2016-12-26 14:56:11
2824561200|28|인천광역시|28245|계양구|계산2동||0602|2016-12-26 14:56:11
2826059000|28|인천광역시|28260|서구|가좌2동||0602|2016-12-26 14:56:11
2872034000|28|인천광역시|28720|옹진군|대청면||0602|2016-12-26 14:56:11
2911060000|29|광주광역시|29110|동구|산수2동||0602|2016-12-26 14:56:11
2872000000|28|인천광역시|28720|옹진군|||0602|2016-12-26 14:56:11
2729053000|27|대구광역시|27290|달서구|두류1동||0602|2016-12-26 14:56:11
2729056800|27|대구광역시|27290|달서구|장기동||0602|2016-12-26 14:56:11
2811058500|28|인천광역시|28110|중구|동인천동||0602|2016-12-26 14:56:11
2814057000|28|인천광역시|28140|동구|송현3동||0602|2016-12-26 14:56:11
2817066000|28|인천광역시|28170|남구|주안1동||0602|2016-12-26 14:56:11
2820052100|28|인천광역시|28200|남동구|구월3동||0602|2016-12-26 14:56:11
2820058000|28|인천광역시|28200|남동구|만수3동||0602|2016-12-26 14:56:11
3020057000|30|대전광역시|30200|유성구|전민동||0602|2016-12-26 14:56:11
3023000000|30|대전광역시|30230|대덕구|||0602|2016-12-26 14:56:11
3114000000|31|울산광역시|31140|남구|||0602|2016-12-26 14:56:11
3114053000|31|울산광역시|31140|남구|신정3동||0602|2016-12-26 14:56:11
3114058500|31|울산광역시|31140|남구|삼호동||0602|2016-12-26 14:56:11
3117052000|31|울산광역시|31170|동구|일산동||0602|2016-12-26 14:56:11
3117060000|31|울산광역시|31170|동구|남목3동||0602|2016-12-26 14:56:11
3171038000|31|울산광역시|31710|울주군|상북면||0602|2016-12-26 14:56:11
4111758000|41|경기도|41117|수원시영통구|영통2동||0602|2016-12-26 14:56:11
4213065000|42|강원도|42130|원주시|행구동||0602|2016-12-26 14:56:11
4817056500|48|경상남도|48170|진주시|중앙동||0602|2016-12-26 14:56:11
4817064500|48|경상남도|48170|진주시|옥봉동||0602|2016-12-26 14:56:11
4822025000|48|경상남도|48220|통영시|산양읍||0602|2016-12-26 14:56:11
4777035000|47|경상북도|47770|영덕군|축산면||0602|2016-12-26 14:56:11
4824057000|48|경상남도|48240|사천시|향촌동||0602|2016-12-26 14:56:11
4783031000|47|경상북도|47830|고령군|덕곡면||0602|2016-12-26 14:56:11
4827000000|48|경상남도|48270|밀양시|||0602|2016-12-26 14:56:11
4785025600|47|경상북도|47850|칠곡군|석적읍||0602|2016-12-26 14:56:11
4831036000|48|경상남도|48310|거제시|사등면||0602|2016-12-26 14:56:11
5011058000|50|제주특별자치도|50110|제주시|용담2동||0602|2016-12-26 14:56:11
4790025000|47|경상북도|47900|예천군|예천읍||0602|2016-12-26 14:56:11
4831054000|48|경상남도|48310|거제시|아주동||0602|2016-12-26 14:56:11
5011065000|50|제주특별자치도|50110|제주시|연동||0602|2016-12-26 14:56:11
1135067000|11|서울특별시|11350|노원구|상계5동||0602|2016-12-26 14:56:11
1138060000|11|서울특별시|11380|은평구|응암제3동||0602|2016-12-26 14:56:11
1141068500|11|서울특별시|11410|서대문구|홍은제2동||0602|2016-12-26 14:56:11
1144071000|11|서울특별시|11440|마포구|연남동||0602|2016-12-26 14:56:11
1144073000|11|서울특별시|11440|마포구|성산제2동||0602|2016-12-26 14:56:11
1111061500|11|서울특별시|11110|종로구|종로1.2.3.4가동||0602|2016-12-26 14:56:11
1111065000|11|서울특별시|11110|종로구|혜화동||0602|2016-12-26 14:56:11
1114058000|11|서울특별시|11140|중구|장충동||0602|2016-12-26 14:56:11
1117059000|11|서울특별시|11170|용산구|용문동||0602|2016-12-26 14:56:11
1120000000|11|서울특별시|11200|성동구|||0602|2016-12-26 14:56:11
1121585000|11|서울특별시|11215|광진구|구의제1동||0602|2016-12-26 14:56:11
1129063000|11|서울특별시|11290|성북구|정릉제2동||0602|2016-12-26 14:56:11
1129081000|11|서울특별시|11290|성북구|석관동||0602|2016-12-26 14:56:11
1130557500|11|서울특별시|11305|강북구|삼각산동||0602|2016-12-26 14:56:11
1132000000|11|서울특별시|11320|도봉구|||0602|2016-12-26 14:56:11
1132066000|11|서울특별시|11320|도봉구|쌍문제1동||0602|2016-12-26 14:56:11
2614000000|26|부산광역시|26140|서구|||0602|2016-12-26 14:56:11
2620059000|26|부산광역시|26200|영도구|봉래제1동||0602|2016-12-26 14:56:11
2623072000|26|부산광역시|26230|부산진구|가야제2동||0602|2016-12-26 14:56:11
2623079000|26|부산광역시|26230|부산진구|범천제4동||0602|2016-12-26 14:56:11
2629000000|26|부산광역시|26290|남구|||0602|2016-12-26 14:56:11
2629070000|26|부산광역시|26290|남구|문현제3동||0602|2016-12-26 14:56:11
2632054300|26|부산광역시|26320|북구|화명제3동||0602|2016-12-26 14:56:11
2635053000|26|부산광역시|26350|해운대구|중제1동||0602|2016-12-26 14:56:11
2638054000|26|부산광역시|26380|사하구|괴정제4동||0602|2016-12-26 14:56:11
2638061000|26|부산광역시|26380|사하구|구평동||0602|2016-12-26 14:56:11
2644057000|26|부산광역시|26440|강서구|천가동||0602|2016-12-26 14:56:11
2647062000|26|부산광역시|26470|연제구|거제제2동||0602|2016-12-26 14:56:11
2650074000|26|부산광역시|26500|수영구|망미제1동||0602|2016-12-26 14:56:11
2653066100|26|부산광역시|26530|사상구|주례제3동||0602|2016-12-26 14:56:11
2711058500|27|대구광역시|27110|중구|성내3동||0602|2016-12-26 14:56:11
2714054000|27|대구광역시|27140|동구|신암4동||0602|2016-12-26 14:56:11
2671031000|26|부산광역시|26710|기장군|일광면||0602|2016-12-26 14:56:11
1147056000|11|서울특별시|11470|양천구|신월1동||0602|2016-12-26 14:56:11
1150059000|11|서울특별시|11500|강서구|화곡본동||0602|2016-12-26 14:56:11
1153056000|11|서울특별시|11530|구로구|구로제5동||0602|2016-12-26 14:56:11
1153077000|11|서울특별시|11530|구로구|오류제1동||0602|2016-12-26 14:56:11
1154567000|11|서울특별시|11545|금천구|시흥제1동||0602|2016-12-26 14:56:11
1156065000|11|서울특별시|11560|영등포구|신길제3동||0602|2016-12-26 14:56:11
1159062000|11|서울특별시|11590|동작구|사당제1동||0602|2016-12-26 14:56:11
1162058500|11|서울특별시|11620|관악구|낙성대동||0602|2016-12-26 14:56:11
1162063000|11|서울특별시|11620|관악구|남현동||0602|2016-12-26 14:56:11
1165052000|11|서울특별시|11650|서초구|서초2동||0602|2016-12-26 14:56:11
1168052100|11|서울특별시|11680|강남구|논현1동||0602|2016-12-26 14:56:11
1168058000|11|서울특별시|11680|강남구|삼성1동||0602|2016-12-26 14:56:11
1168065500|11|서울특별시|11680|강남구|도곡1동||0602|2016-12-26 14:56:11
1171060000|11|서울특별시|11710|송파구|석촌동||0602|2016-12-26 14:56:11
1171065000|11|서울특별시|11710|송파구|잠실본동||0602|2016-12-26 14:56:11
1174070000|11|서울특별시|11740|강동구|둔촌제2동||0602|2016-12-26 14:56:11
2717066100|27|대구광역시|27170|서구|평리6동||0602|2016-12-26 14:56:11
2720054000|27|대구광역시|27200|남구|봉덕2동||0602|2016-12-26 14:56:11
2720056000|27|대구광역시|27200|남구|대명1동||0602|2016-12-26 14:56:11
2723052600|27|대구광역시|27230|북구|칠성동||0602|2016-12-26 14:56:11
2723080000|27|대구광역시|27230|북구|국우동||0602|2016-12-26 14:56:11
2726056000|27|대구광역시|27260|수성구|만촌2동||0602|2016-12-26 14:56:11
2726060100|27|대구광역시|27260|수성구|황금1동||0602|2016-12-26 14:56:11
2726066200|27|대구광역시|27260|수성구|범물2동||0602|2016-12-26 14:56:11
2824561400|28|인천광역시|28245|계양구|계산4동||0602|2016-12-26 14:56:11
2872031000|28|인천광역시|28720|옹진군|북도면||0602|2016-12-26 14:56:11
2872038000|28|인천광역시|28720|옹진군|연평면||0602|2016-12-26 14:56:11
2914078000|29|광주광역시|29140|서구|화정3동||0602|2016-12-26 14:56:11
2871040000|28|인천광역시|28710|강화군|교동면||0602|2016-12-26 14:56:11
2729056300|27|대구광역시|27290|달서구|죽전동||0602|2016-12-26 14:56:11
2814058000|28|인천광역시|28140|동구|송림1동||0602|2016-12-26 14:56:11
2817073000|28|인천광역시|28170|남구|주안8동||0602|2016-12-26 14:56:11
2818576300|28|인천광역시|28185|연수구|연수3동||0602|2016-12-26 14:56:11
2820058100|28|인천광역시|28200|남동구|만수4동||0602|2016-12-26 14:56:11
2823751000|28|인천광역시|28237|부평구|부평1동||0602|2016-12-26 14:56:11
3020053000|30|대전광역시|30200|유성구|온천1동||0602|2016-12-26 14:56:11
3020054600|30|대전광역시|30200|유성구|노은1동||0602|2016-12-26 14:56:11
3023052000|30|대전광역시|30230|대덕구|대화동||0602|2016-12-26 14:56:11
3111051000|31|울산광역시|31110|중구|학성동||0602|2016-12-26 14:56:11
3111058500|31|울산광역시|31110|중구|중앙동||0602|2016-12-26 14:56:11
3171031000|31|울산광역시|31710|울주군|서생면||0602|2016-12-26 14:56:11
4113156000|41|경기도|41131|성남시수정구|태평3동||0602|2016-12-26 14:56:11
4113163000|41|경기도|41131|성남시수정구|신촌동||0602|2016-12-26 14:56:11
4113356000|41|경기도|41133|성남시중원구|은행2동||0602|2016-12-26 14:56:11
4113565700|41|경기도|41135|성남시분당구|백현동||0602|2016-12-26 14:56:11
4115057300|41|경기도|41150|의정부시|송산1동||0602|2016-12-26 14:56:11
4111352000|41|경기도|41113|수원시권선구|세류1동||0602|2016-12-26 14:56:11
4111754000|41|경기도|41117|수원시영통구|매탄4동||0602|2016-12-26 14:56:11
2915554500|29|광주광역시|29155|남구|사직동||0602|2016-12-26 14:56:11
2917055500|29|광주광역시|29170|북구|중앙동||0602|2016-12-26 14:56:11
2917066600|29|광주광역시|29170|북구|삼각동||0602|2016-12-26 14:56:11
2920058000|29|광주광역시|29200|광산구|우산동||0602|2016-12-26 14:56:11
2920063000|29|광주광역시|29200|광산구|신가동||0602|2016-12-26 14:56:11
2920066000|29|광주광역시|29200|광산구|동곡동||0602|2016-12-26 14:56:11
3011063000|30|대전광역시|30110|동구|가양2동||0602|2016-12-26 14:56:11
3017054000|30|대전광역시|30170|서구|변동||0602|2016-12-26 14:56:11
3017058100|30|대전광역시|30170|서구|갈마1동||0602|2016-12-26 14:56:11
